Timestamp,From_Bank,Account,To_Bank,Account_duplicated_0,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 2:02,165633,81895DCA0,165633,81895DCA0,573839.61,Rupee,573839.61,Rupee,Reinvestment,0
9/1/2022 2:05,133513,818948C10,162140,818970030,612411.56,Rupee,612411.56,Rupee,Cheque,0
9/1/2022 2:20,133513,818948C10,162140,818970030,560194.25,Rupee,560194.25,Rupee,Credit Card,0
9/1/2022 2:29,253503,817645790,57807,81897A390,1004278.65,Rupee,1004278.65,Rupee,Cheque,0
9/1/2022 2:15,253503,817645790,57807,81897A390,366148.92,Rupee,366148.92,Rupee,Credit Card,0
9/1/2022 2:28,166970,81897A1A0,166970,81897A1A0,1018.48,Rupee,1018.48,Rupee,Reinvestment,0
9/1/2022 2:05,160367,816161A90,58533,81897F5D0,141204.06,Rupee,141204.06,Rupee,Cheque,0
9/1/2022 2:19,156463,8158D2CE0,26,818B25B50,54430.86,Rupee,54430.86,Rupee,Cheque,0
9/1/2022 2:18,156463,8158D2CE0,26,818B25B50,91735.22,Rupee,91735.22,Rupee,Credit Card,0
9/1/2022 2:15,260741,818B44BA0,260741,818B44BA0,16996606.48,Rupee,16996606.48,Rupee,Reinvestment,0
9/1/2022 2:07,165801,818B5AFA0,165801,818B5AFA0,2810421.67,Rupee,2810421.67,Rupee,Reinvestment,0
9/1/2022 2:06,65875,818B5C360,65875,818B5C360,63742870.21,Rupee,63742870.21,Rupee,Reinvestment,0
9/1/2022 2:29,133513,8174215D0,59971,818B5D5F0,13315.98,Rupee,13315.98,Rupee,Cheque,0
9/1/2022 2:24,133513,8174215D0,59971,818B5D5F0,15907,Rupee,15907,Rupee,Cash,0
9/1/2022 2:13,156480,818B66920,156480,818B66920,66686423.53,Rupee,66686423.53,Rupee,Reinvestment,0
9/1/2022 2:01,356593,818B42D00,356593,818B42D00,99243.39,Rupee,99243.39,Rupee,Reinvestment,0
9/1/2022 2:28,70,10042B780,63719,818B6D4D0,26633.35,Rupee,26633.35,Rupee,Cheque,0
9/1/2022 2:27,53758,818B76D60,53758,818B76D60,1645.9,Rupee,1645.9,Rupee,Reinvestment,0
9/1/2022 2:16,150965,81603D850,165398,818B771C0,140476.19,Rupee,140476.19,Rupee,Cheque,0
9/1/2022 2:01,150965,81603D850,165398,818B771C0,516818.76,Rupee,516818.76,Rupee,Cash,0
9/1/2022 2:22,150965,81603D850,165398,818B771C0,5589.18,Rupee,5589.18,Rupee,ACH,0
9/1/2022 2:10,164248,818B7E480,164248,818B7E480,310617.23,Rupee,310617.23,Rupee,Reinvestment,0
9/1/2022 2:26,163159,818B90C10,163159,818B90C10,1528.67,Rupee,1528.67,Rupee,Reinvestment,0
9/1/2022 2:20,54278,815455240,156056,818BC3350,148420.37,Rupee,148420.37,Rupee,Cheque,0
9/1/2022 2:01,54278,815455240,156056,818BC3350,24298.75,Rupee,24298.75,Rupee,Cash,0
9/1/2022 2:18,54278,815455240,156056,818BC3350,2456.69,Rupee,2456.69,Rupee,ACH,0
9/1/2022 2:29,54278,815455240,156056,818BC3350,3988.79,Rupee,3988.79,Rupee,Wire,0
9/1/2022 2:08,160193,8177A9E60,60121,818BC4E90,220728.06,Rupee,220728.06,Rupee,Credit Card,0
9/1/2022 2:17,52873,81905AEA0,52873,81905AEA0,14801704.65,Rupee,14801704.65,Rupee,Reinvestment,0
9/1/2022 2:05,151944,81701D150,155955,81923DCA0,242051.66,Rupee,242051.66,Rupee,Cheque,0
9/1/2022 2:25,151944,81701D150,155955,81923DCA0,41989.84,Rupee,41989.84,Rupee,Credit Card,0
9/1/2022 2:07,151944,81701D150,155955,81923DCA0,9224.65,Rupee,9224.65,Rupee,Cash,0
9/1/2022 2:18,151944,81701D150,155955,81923DCA0,35858.46,Rupee,35858.46,Rupee,Wire,0
9/1/2022 2:02,151853,819241EB0,151853,819241EB0,108657353.1,Rupee,108657353.1,Rupee,Reinvestment,0
9/1/2022 2:03,354868,819241CA0,354868,819241CA0,987934.43,Rupee,987934.43,Rupee,Reinvestment,0
9/1/2022 2:14,52159,813914C70,62075,819246610,34560.47,Rupee,34560.47,Rupee,Cheque,0
9/1/2022 2:10,52159,813914C70,62075,819246610,28902.21,Rupee,28902.21,Rupee,Credit Card,0
9/1/2022 2:23,158485,819251320,158485,819251320,2185921.51,Rupee,2185921.51,Rupee,Reinvestment,0
9/1/2022 2:08,164207,8192542F0,164207,8192542F0,16907022.81,Rupee,16907022.81,Rupee,Reinvestment,0
9/1/2022 2:16,256170,81925E550,256170,81925E550,115684.73,Rupee,115684.73,Rupee,Reinvestment,0
9/1/2022 2:09,155874,815126FD0,65803,81926D620,108973.69,Rupee,108973.69,Rupee,Cheque,0
9/1/2022 2:15,49574,816F21AB0,254845,819275A80,1585010.89,Rupee,1585010.89,Rupee,Cheque,0
9/1/2022 2:08,49574,816F21AB0,254845,819275A80,951279.07,Rupee,951279.07,Rupee,Credit Card,0
9/1/2022 2:08,49574,816F21AB0,254845,819275A80,3469897.65,Rupee,3469897.65,Rupee,Cash,0
9/1/2022 2:04,59190,81905B410,59190,81905B410,1201.85,Rupee,1201.85,Rupee,Reinvestment,0
9/1/2022 2:01,65875,8192810C0,65875,8192810C0,2977.17,Rupee,2977.17,Rupee,Reinvestment,0
9/1/2022 2:22,58533,8192812A0,58533,8192812A0,1429.93,Rupee,1429.93,Rupee,Reinvestment,0
9/1/2022 2:11,256170,819288F20,52214,819289380,6457977,Rupee,6457977,Rupee,Cheque,0
9/1/2022 2:22,258361,81928A520,258361,81928A520,10563.57,Rupee,10563.57,Rupee,Reinvestment,0
9/1/2022 2:12,151996,816F31920,158903,819288B20,30538.11,Rupee,30538.11,Rupee,Cheque,0
9/1/2022 2:11,151996,816F31920,158903,819288B20,9473.54,Rupee,9473.54,Rupee,Credit Card,0
9/1/2022 2:04,155446,81443F250,253979,8192B4350,33114.15,Rupee,33114.15,Rupee,Cheque,0
9/1/2022 2:04,155446,81443F250,253979,8192B4350,219105.39,Rupee,219105.39,Rupee,Credit Card,0
9/1/2022 2:05,163089,8192B79E0,163089,8192B79E0,73155.87,Rupee,73155.87,Rupee,Reinvestment,0
9/1/2022 2:02,49574,818076730,63370,8192B81E0,3875.44,Rupee,3875.44,Rupee,Cheque,0
9/1/2022 2:13,49574,818076730,63370,8192B81E0,17747.96,Rupee,17747.96,Rupee,Credit Card,0
9/1/2022 2:08,56331,8153EAC70,161494,8192BB2F0,264686.39,Rupee,264686.39,Rupee,Cheque,0
9/1/2022 2:11,56331,8153EAC70,161494,8192BB2F0,134532.77,Rupee,134532.77,Rupee,Cash,0
9/1/2022 2:04,156480,817F206D0,67196,8192D7170,364801.75,Rupee,364801.75,Rupee,Cheque,0
9/1/2022 2:25,156480,817F206D0,67196,8192D7170,41348.65,Rupee,41348.65,Rupee,Credit Card,0
9/1/2022 2:16,63370,8192DD490,63370,8192DD490,37259279.33,Rupee,37259279.33,Rupee,Reinvestment,0
9/1/2022 2:15,254473,815934160,157049,8192E3980,824262.51,Rupee,824262.51,Rupee,Cheque,0
9/1/2022 2:02,254473,815934160,157049,8192E3980,428083.57,Rupee,428083.57,Rupee,Credit Card,0
9/1/2022 2:02,62641,817EAFC80,158617,8192F45C0,29304.9,Rupee,29304.9,Rupee,Cheque,0
9/1/2022 2:02,62641,817EAFC80,158617,8192F45C0,64577.29,Rupee,64577.29,Rupee,Credit Card,0
9/1/2022 2:17,364136,8192F8680,261902,8192F9880,0.03,Rupee,0.03,Rupee,ACH,0
9/1/2022 2:09,57807,8192FA370,57807,8192FA370,309590.73,Rupee,309590.73,Rupee,Reinvestment,0
9/1/2022 2:26,353273,8192FC2A0,353273,8192FC2A0,2673004.1,Rupee,2673004.1,Rupee,Reinvestment,0
9/1/2022 2:11,166642,819305250,166642,819305250,1516.18,Rupee,1516.18,Rupee,Reinvestment,0
9/1/2022 2:06,4,81391F240,165801,81894EF90,2429953.7,Rupee,2429953.7,Rupee,Cheque,0
9/1/2022 2:05,4,81391F240,165801,81894EF90,1447683.03,Rupee,1447683.03,Rupee,Credit Card,0
9/1/2022 2:13,257960,815A42280,64385,8192C3E70,449257.35,Rupee,449257.35,Rupee,Cheque,0
9/1/2022 2:25,76,814D80D00,167454,819296DF0,23387541.15,Rupee,23387541.15,Rupee,Cheque,0
9/1/2022 2:21,76,814D80D00,167454,819296DF0,10593035.58,Rupee,10593035.58,Rupee,Cash,0
9/1/2022 2:18,25,817E9E130,260305,8193287C0,308220.24,Rupee,308220.24,Rupee,Cheque,0
9/1/2022 2:01,25,817E9E130,260305,8193287C0,80111.59,Rupee,80111.59,Rupee,Credit Card,0
9/1/2022 2:28,25,817E9E130,260305,8193287C0,87001.7,Rupee,87001.7,Rupee,ACH,0
9/1/2022 2:00,70,10042B780,62641,81932A410,25368.8,Rupee,25368.8,Rupee,Cheque,0
9/1/2022 2:15,70,10042B780,62641,81932A410,77890.97,Rupee,77890.97,Rupee,Credit Card,0
9/1/2022 2:03,362385,819327980,59511,81932E8A0,0.46,Rupee,0.46,Rupee,Cheque,0
9/1/2022 2:20,125210,815FEF2C0,125210,815FEF2C0,6924009.29,Rupee,94276.04,US Dollar,ACH,0
9/1/2022 2:20,125210,815FEF2C0,52214,81932CFA0,6924009.29,Rupee,6924009.29,Rupee,Cheque,0
9/1/2022 2:24,125210,815FEF2C0,125210,815FEF2C0,2458277.92,Rupee,33471.46,US Dollar,ACH,0
9/1/2022 2:24,125210,815FEF2C0,52214,81932CFA0,2458277.92,Rupee,2458277.92,Rupee,Credit Card,0
9/1/2022 2:18,52214,8176C3790,264806,819337A90,80730.77,Rupee,80730.77,Rupee,Cheque,0
9/1/2022 2:15,52214,8176C3790,264806,819337A90,25600.48,Rupee,25600.48,Rupee,Credit Card,0
9/1/2022 2:14,260761,816D57B70,62641,819339920,11152128.92,Rupee,11152128.92,Rupee,Cheque,0
9/1/2022 2:23,260761,816D57B70,62641,819339920,150315.73,Rupee,150315.73,Rupee,Cash,0
9/1/2022 2:23,155910,816040500,65796,819343200,722833.34,Rupee,722833.34,Rupee,Cheque,0
9/1/2022 2:13,60715,816924D10,254052,819345340,3542.25,Rupee,3542.25,Rupee,Cheque,0
9/1/2022 2:00,60715,816924D10,254052,819345340,13871.38,Rupee,13871.38,Rupee,Credit Card,0
9/1/2022 2:02,55759,8193489B0,55759,8193489B0,20569.46,Rupee,20569.46,Rupee,Reinvestment,0
9/1/2022 2:11,151853,81337B9C0,257960,819353570,541180.93,Rupee,541180.93,Rupee,Cheque,0
9/1/2022 2:10,52214,814469F20,266686,81935BBA0,5059.08,Rupee,5059.08,Rupee,Cheque,0
9/1/2022 2:09,52214,814469F20,266686,81935BBA0,31698.96,Rupee,31698.96,Rupee,Credit Card,0
9/1/2022 2:19,70,10042B780,166970,819364F30,120228.71,Rupee,120228.71,Rupee,Cheque,0
9/1/2022 2:26,70,10042B780,166970,819364F30,370915,Rupee,370915,Rupee,Credit Card,0
9/1/2022 2:05,27,814866390,59391,8193676D0,37176.76,Rupee,37176.76,Rupee,Cheque,0
9/1/2022 2:19,27,814866390,59391,8193676D0,4366.37,Rupee,4366.37,Rupee,Credit Card,0
9/1/2022 2:11,70,10042B780,57807,81936B200,1726,Rupee,1726,Rupee,Cheque,0
9/1/2022 2:22,70,10042B780,57807,81936B200,1538.3,Rupee,1538.3,Rupee,Credit Card,0
9/1/2022 2:02,153303,8193641C0,153303,8193641C0,446.15,Rupee,446.15,Rupee,Reinvestment,0
9/1/2022 2:29,62130,8193556C0,62130,8193556C0,676592.46,Rupee,676592.46,Rupee,Reinvestment,0
9/1/2022 2:09,261235,816D03A70,151944,819380B90,37926.26,Rupee,37926.26,Rupee,Cheque,0
9/1/2022 2:19,261235,816D03A70,151944,819380B90,199029.79,Rupee,199029.79,Rupee,Credit Card,0
9/1/2022 2:20,261235,816D03A70,151944,819380B90,94800.8,Rupee,94800.8,Rupee,Cash,0
9/1/2022 2:12,261235,816D03A70,151944,819380B90,118943.77,Rupee,118943.77,Rupee,Wire,0
9/1/2022 2:11,354505,8193B3E10,261902,8193B3D70,0.01,Rupee,0.01,Rupee,Cheque,0
9/1/2022 2:21,363278,8193BC190,161494,8193BAAF0,0.11,Rupee,0.11,Rupee,Cheque,0
9/1/2022 2:19,70,10042B780,258361,8193C28C0,27345.41,Rupee,27345.41,Rupee,Cheque,0
9/1/2022 2:24,70,10042B780,258361,8193C28C0,5518.68,Rupee,5518.68,Rupee,Credit Card,0
9/1/2022 2:03,253503,81409B2D0,60715,8193D1770,106253.03,Rupee,106253.03,Rupee,Cheque,0
9/1/2022 2:20,253503,81409B2D0,60715,8193D1770,63454.81,Rupee,63454.81,Rupee,Credit Card,0
9/1/2022 2:18,70,10042B780,56569,8193E3430,73595.04,Rupee,73595.04,Rupee,Cheque,0
9/1/2022 2:16,70,10042B780,56569,8193E3430,73494.64,Rupee,73494.64,Rupee,Credit Card,0
9/1/2022 2:20,62130,8193E3FE0,62130,8193E3FE0,8646158.84,Rupee,8646158.84,Rupee,Reinvestment,0
9/1/2022 2:00,63719,8193EADC0,63719,8193EADC0,173148.88,Rupee,173148.88,Rupee,Reinvestment,0
9/1/2022 2:25,56081,815673D00,155152,8193F9E90,13258156.44,Rupee,13258156.44,Rupee,Cheque,0
9/1/2022 2:15,56081,815673D00,155152,8193F9E90,39716258.84,Rupee,39716258.84,Rupee,Cash,0
9/1/2022 2:03,60008,81942B8E0,60008,81942B8E0,1323.35,Rupee,1323.35,Rupee,Reinvestment,0
9/1/2022 2:04,64068,819477240,64068,819477240,2015982.42,Rupee,2015982.42,Rupee,Reinvestment,0
9/1/2022 2:04,253313,816F375E0,261235,81947B1F0,67640.17,Rupee,67640.17,Rupee,Cheque,0
9/1/2022 2:16,253313,816F375E0,261235,81947B1F0,424394.68,Rupee,424394.68,Rupee,Credit Card,0
9/1/2022 2:29,156031,819482580,156031,819482580,49067307.02,Rupee,49067307.02,Rupee,Reinvestment,0
9/1/2022 2:28,253979,81722FB20,263010,8194AA5B0,163450.88,Rupee,163450.88,Rupee,Cheque,0
9/1/2022 2:18,253979,81722FB20,263010,8194AA5B0,306666.41,Rupee,306666.41,Rupee,Wire,0
9/1/2022 2:03,166970,818B42260,168534,8194B7870,6576.61,Rupee,6576.61,Rupee,Cheque,0
9/1/2022 2:27,166970,818B42260,168534,8194B7870,10780.52,Rupee,10780.52,Rupee,Cash,0
9/1/2022 2:22,166970,818B42260,168534,8194B7870,69.61,Rupee,69.61,Rupee,ACH,0
9/1/2022 2:07,166970,8193FEF80,156480,8194BC2C0,10365754.47,Rupee,10365754.47,Rupee,Cheque,0
9/1/2022 2:06,166970,8193FEF80,156480,8194BC2C0,2010936.35,Rupee,2010936.35,Rupee,Cash,0
9/1/2022 2:23,49574,816DC1FC0,158903,8194C1A20,2312294.32,Rupee,2312294.32,Rupee,Cheque,0
9/1/2022 2:27,60715,8194C8230,60715,8194C8230,1529.84,Rupee,1529.84,Rupee,Reinvestment,0
9/1/2022 2:12,255499,8194BD6A0,255499,8194BD6A0,1122154.26,Rupee,1122154.26,Rupee,Reinvestment,0
9/1/2022 2:01,153496,8152B6E40,269036,8194D8A50,18029.58,Rupee,18029.58,Rupee,Cheque,0
9/1/2022 2:04,153496,8152B6E40,269036,8194D8A50,5944.45,Rupee,5944.45,Rupee,Credit Card,0
9/1/2022 2:29,367502,8194DB110,165215,8194DA9B0,0.01,Rupee,0.01,Rupee,ACH,0
9/1/2022 2:20,355416,8194E9750,355416,8194E9750,83777.41,Rupee,83777.41,Rupee,Reinvestment,0
9/1/2022 2:17,27,814981CB0,60001,8194F0F60,64758.53,Rupee,64758.53,Rupee,Cheque,0
9/1/2022 2:14,27,814981CB0,60001,8194F0F60,313146.33,Rupee,313146.33,Rupee,Credit Card,0
9/1/2022 2:07,160478,8185DD2F0,154919,8194F6380,20381.37,Rupee,20381.37,Rupee,Cheque,0
9/1/2022 2:03,70,10042B780,165283,8194F83F0,135366.6,Rupee,135366.6,Rupee,Cheque,0
9/1/2022 2:05,62986,817E6B700,155461,819508EA0,18528.63,Rupee,18528.63,Rupee,Cheque,0
9/1/2022 2:03,62986,817E6B700,155461,819508EA0,35192.92,Rupee,35192.92,Rupee,Credit Card,0
9/1/2022 2:23,157578,81950D070,157578,81950D070,765285634.7,Rupee,765285634.7,Rupee,Reinvestment,0
9/1/2022 2:18,369135,8194D68B0,369135,8194D68B0,140702.67,Rupee,140702.67,Rupee,Reinvestment,0
9/1/2022 2:28,168534,819513DA0,168534,819513DA0,408.97,Rupee,408.97,Rupee,Reinvestment,0
9/1/2022 2:04,157354,81951A180,157354,81951A180,742.44,Rupee,742.44,Rupee,Reinvestment,0
9/1/2022 2:22,153496,81951D0F0,153496,81951D0F0,248,Rupee,248,Rupee,Reinvestment,0
9/1/2022 2:02,70,10042B780,161155,8195BDC90,2406.94,Rupee,2406.94,Rupee,Cheque,0
9/1/2022 2:18,70,10042B780,161155,8195BDC90,16970.21,Rupee,16970.21,Rupee,Credit Card,0
9/1/2022 2:15,19662,8182BA0D0,19662,8182BA0D0,2709857.07,Rupee,36896.92,US Dollar,ACH,0
9/1/2022 2:15,19662,8182BA0D0,269244,8195C3660,2709857.07,Rupee,2709857.07,Rupee,Cheque,0
9/1/2022 2:08,19662,8182BA0D0,19662,8182BA0D0,1329716.05,Rupee,18105.17,US Dollar,ACH,0
9/1/2022 2:08,19662,8182BA0D0,269244,8195C3660,1329716.05,Rupee,1329716.05,Rupee,Credit Card,0
9/1/2022 2:08,19662,8182BA0D0,19662,8182BA0D0,1342100.59,Rupee,18273.79,US Dollar,ACH,0
9/1/2022 2:08,19662,8182BA0D0,269244,8195C3660,1342100.59,Rupee,1342100.59,Rupee,Cash,0
9/1/2022 2:06,156471,815A62310,253313,8195C55C0,10723.72,Rupee,10723.72,Rupee,Cheque,0
9/1/2022 2:25,158535,8195C6BE0,158535,8195C6BE0,1231.22,Rupee,1231.22,Rupee,Reinvestment,0
9/1/2022 2:10,162017,81806DB30,261235,8196CEB50,196824.6,Rupee,196824.6,Rupee,Cheque,0
9/1/2022 2:03,162017,81806DB30,261235,8196CEB50,126974.79,Rupee,126974.79,Rupee,Credit Card,0
9/1/2022 2:10,56331,816F3C9A0,160367,8196CF710,41594.69,Rupee,41594.69,Rupee,Cheque,0
9/1/2022 2:11,156058,81970A6D0,156058,81970A6D0,978.09,Rupee,978.09,Rupee,Reinvestment,0
9/1/2022 2:13,67938,8196D5870,67938,8196D5870,2244614.26,Rupee,2244614.26,Rupee,Reinvestment,0
9/1/2022 2:13,160367,819728BF0,160367,819728BF0,15715.94,Rupee,15715.94,Rupee,Reinvestment,0
9/1/2022 2:24,58533,8193BC550,264222,819728560,54410827.44,Rupee,54410827.44,Rupee,Cheque,0
9/1/2022 2:04,58533,8193BC550,264222,819728560,715995.5,Rupee,715995.5,Rupee,Credit Card,0
9/1/2022 2:20,243555,8138D56A0,55200,81972FFC0,17976.75,Rupee,17976.75,Rupee,Cheque,0
9/1/2022 2:05,243555,8138D56A0,55200,81972FFC0,26569,Rupee,26569,Rupee,Credit Card,0
9/1/2022 2:21,56081,819736B70,56081,819736B70,1061.16,Rupee,1061.16,Rupee,Reinvestment,0
9/1/2022 2:04,164060,819737C00,164060,819737C00,4163365.12,Rupee,4163365.12,Rupee,Reinvestment,0
9/1/2022 2:02,53758,8182AE040,65796,819741360,88592.89,Rupee,88592.89,Rupee,Cheque,0
9/1/2022 2:10,70,10042B780,155851,819748950,956172.68,Rupee,956172.68,Rupee,Cheque,0
9/1/2022 2:17,70,10042B780,155851,819748950,206808.35,Rupee,206808.35,Rupee,Cash,0
9/1/2022 2:17,155874,81974C710,155874,81974C710,306.67,Rupee,306.67,Rupee,Reinvestment,0
9/1/2022 2:19,167505,81950B710,155910,81975ACB0,64208.24,Rupee,64208.24,Rupee,Cheque,0
9/1/2022 2:24,167505,81950B710,155910,81975ACB0,62873.19,Rupee,62873.19,Rupee,Credit Card,0
9/1/2022 2:19,160478,81975EAE0,160478,81975EAE0,1722.5,Rupee,1722.5,Rupee,Reinvestment,0
9/1/2022 2:01,156058,81817B360,61423,819765DC0,48271.71,Rupee,48271.71,Rupee,Cheque,0
9/1/2022 2:06,156058,81817B360,61423,819765DC0,48383.58,Rupee,48383.58,Rupee,ACH,0
9/1/2022 2:05,166264,819770590,166264,819770590,16935457.97,Rupee,16935457.97,Rupee,Reinvestment,0
9/1/2022 2:17,70,10042B780,61953,819773A70,40483.2,Rupee,40483.2,Rupee,Cheque,0
9/1/2022 2:02,76,819772850,76,819772850,1338.1,Rupee,1338.1,Rupee,Reinvestment,0
9/1/2022 2:14,260741,819787890,260741,819787890,547037.04,Rupee,547037.04,Rupee,Reinvestment,0
9/1/2022 2:25,165690,8197EACF0,165690,8197EACF0,274820917.4,Rupee,274820917.4,Rupee,Reinvestment,0
9/1/2022 2:04,254346,8197F4B40,254346,8197F4B40,36133.77,Rupee,36133.77,Rupee,Reinvestment,0
9/1/2022 2:20,53575,81706C840,64601,81984E150,27438.17,Rupee,27438.17,Rupee,Cheque,0
9/1/2022 2:10,53575,81706C840,64601,81984E150,42912.28,Rupee,42912.28,Rupee,ACH,0
9/1/2022 2:05,60148,819850BA0,60148,819850BA0,12985479.04,Rupee,12985479.04,Rupee,Reinvestment,0
9/1/2022 2:24,262396,817E3A3A0,168804,819851F40,2919671.9,Rupee,2919671.9,Rupee,Cheque,0
9/1/2022 2:11,255356,819853FA0,255356,819853FA0,126608.9,Rupee,126608.9,Rupee,Reinvestment,0
9/1/2022 2:27,151952,81985C060,151952,81985C060,10039018.45,Rupee,10039018.45,Rupee,Reinvestment,0
9/1/2022 2:18,151944,819868850,151944,819868850,357.57,Rupee,357.57,Rupee,Reinvestment,0
9/1/2022 2:09,56331,815E20CE0,164191,81986AC40,1056.61,Rupee,1056.61,Rupee,Cheque,0
9/1/2022 2:03,56331,815E20CE0,164191,81986AC40,4272.17,Rupee,4272.17,Rupee,Credit Card,0
9/1/2022 2:28,56288,814867720,164060,819881280,55455.74,Rupee,55455.74,Rupee,Cheque,0
9/1/2022 2:11,56288,814867720,164060,819881280,58589.8,Rupee,58589.8,Rupee,Wire,0
9/1/2022 2:11,362362,819885570,362362,819885570,3508391.8,Rupee,3508391.8,Rupee,Reinvestment,0
9/1/2022 2:21,54278,817A09C90,151996,81988B580,337655.65,Rupee,337655.65,Rupee,Cheque,0
9/1/2022 2:16,54278,817A09C90,151996,81988B580,365255.61,Rupee,365255.61,Rupee,Credit Card,0
9/1/2022 2:23,150965,814D3E6F0,57798,819897F40,155017.15,Rupee,155017.15,Rupee,Cheque,0
9/1/2022 2:11,150965,814D3E6F0,57798,819897F40,359874.57,Rupee,359874.57,Rupee,Credit Card,0
9/1/2022 2:05,155910,8198A79A0,155910,8198A79A0,1435.29,Rupee,1435.29,Rupee,Reinvestment,0
9/1/2022 2:26,254473,815DBBE30,49574,816315AF0,209420.33,Rupee,209420.33,Rupee,Cheque,0
9/1/2022 2:09,166264,8198C0ED0,166264,8198C0ED0,260125.45,Rupee,260125.45,Rupee,Reinvestment,0
9/1/2022 2:04,263322,8198CF050,263322,8198CF050,315017.76,Rupee,315017.76,Rupee,Reinvestment,0
9/1/2022 2:28,257617,817694D00,158485,8198D9710,63610.76,Rupee,63610.76,Rupee,Cheque,0
9/1/2022 2:26,155391,81582DDE0,155927,8198E5250,81814599.96,Rupee,81814599.96,Rupee,Cheque,0
9/1/2022 2:24,165219,8198F8320,165219,8198F8320,623.78,Rupee,623.78,Rupee,Reinvestment,0
9/1/2022 2:13,262226,8198FA7E0,262226,8198FA7E0,1601.9,Rupee,1601.9,Rupee,Reinvestment,0
9/1/2022 2:20,58530,815DDEB50,70207,8199028B0,425039.81,Rupee,425039.81,Rupee,Cheque,0
9/1/2022 2:14,58530,815DDEB50,70207,8199028B0,840744.29,Rupee,840744.29,Rupee,Credit Card,0
9/1/2022 2:01,58530,815DDEB50,70207,8199028B0,481752.99,Rupee,481752.99,Rupee,Cash,0
9/1/2022 2:24,58530,815DDEB50,70207,8199028B0,92881.88,Rupee,92881.88,Rupee,ACH,0
9/1/2022 2:15,133513,814ECEF10,261629,819907A00,548541.13,Rupee,548541.13,Rupee,Cheque,0
9/1/2022 2:03,133513,814ECEF10,261629,819907A00,936699.89,Rupee,936699.89,Rupee,Credit Card,0
9/1/2022 2:18,133513,814ECEF10,261629,819907A00,918793.82,Rupee,918793.82,Rupee,Wire,0
9/1/2022 2:04,155874,8199068F0,155874,8199068F0,1599.48,Rupee,1599.48,Rupee,Reinvestment,0
9/1/2022 2:26,262525,81990D450,262525,81990D450,921.04,Rupee,921.04,Rupee,Reinvestment,0
9/1/2022 2:10,58533,816719440,60264,81990C780,468937.03,Rupee,468937.03,Rupee,Cheque,0
9/1/2022 2:08,58533,816719440,60264,81990C780,82790.99,Rupee,82790.99,Rupee,Cash,0
9/1/2022 2:11,58533,816719440,60264,81990C780,1388.41,Rupee,1388.41,Rupee,ACH,0
9/1/2022 2:01,61953,8199129B0,61953,8199129B0,1764.78,Rupee,1764.78,Rupee,Reinvestment,0
9/1/2022 2:09,165219,819933190,165219,819933190,1232.46,Rupee,1232.46,Rupee,Reinvestment,0
9/1/2022 2:23,254113,819949DA0,161493,819949DF0,113547.29,Rupee,113547.29,Rupee,ACH,0
9/1/2022 2:19,157578,819952AD0,157578,819952AD0,666.09,Rupee,666.09,Rupee,Reinvestment,0
9/1/2022 2:10,58319,81995A3D0,58319,81995A3D0,165837.22,Rupee,165837.22,Rupee,Reinvestment,0
9/1/2022 2:00,369906,81995F3B0,154478,81995F360,205499.38,Rupee,205499.38,Rupee,ACH,0
9/1/2022 2:06,57798,817127140,165801,819AE9980,34396614.06,Rupee,34396614.06,Rupee,Cheque,0
9/1/2022 2:10,57798,817127140,165801,819AE9980,2197711.33,Rupee,2197711.33,Rupee,Credit Card,0
9/1/2022 2:08,57798,817127140,165801,819AE9980,14461471.55,Rupee,14461471.55,Rupee,Cash,0
9/1/2022 2:04,152641,81574F1B0,56159,819AEA6B0,21729.73,Rupee,21729.73,Rupee,Cheque,0
9/1/2022 2:25,152641,81574F1B0,56159,819AEA6B0,41562.48,Rupee,41562.48,Rupee,Cash,0
9/1/2022 2:04,152641,81574F1B0,56159,819AEA6B0,22108.82,Rupee,22108.82,Rupee,ACH,0
9/1/2022 2:14,253979,81466A630,157354,819AF4710,44959092.11,Rupee,44959092.11,Rupee,Cheque,0
9/1/2022 2:07,156412,819AF4FF0,156412,819AF4FF0,2419444.18,Rupee,2419444.18,Rupee,Reinvestment,0
9/1/2022 2:03,60148,817077BE0,60148,819B13CF0,1203952.82,Rupee,1203952.82,Rupee,Cheque,0
9/1/2022 2:07,60148,817077BE0,60148,819B13CF0,315651.17,Rupee,315651.17,Rupee,Cash,0
9/1/2022 2:28,60148,817077BE0,60148,819B13CF0,44368.91,Rupee,44368.91,Rupee,ACH,0
9/1/2022 2:00,58868,815A37A30,161354,819B26E30,453424.16,Rupee,453424.16,Rupee,Cheque,0
9/1/2022 2:23,58868,815A37A30,161354,819B26E30,122819.28,Rupee,122819.28,Rupee,Credit Card,0
9/1/2022 2:20,370205,819B2AD60,54278,819B2A8D0,0.02,Rupee,0.02,Rupee,ACH,0
9/1/2022 2:15,66487,819B37100,66487,819B37100,83490.86,Rupee,83490.86,Rupee,Reinvestment,0
9/1/2022 2:12,155446,819B3B6D0,155446,819B3B6D0,31498592.18,Rupee,31498592.18,Rupee,Reinvestment,0
9/1/2022 2:27,354060,819B40410,354060,819B40410,702145.28,Rupee,702145.28,Rupee,Reinvestment,0
