Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 1:38,110796,80794CA00,119972,807CCEE60,97.5,US Dollar,97.5,US Dollar,Credit Card,0
9/1/2022 1:47,110796,80794CA00,119972,807CCEE60,126.62,US Dollar,126.62,US Dollar,Cash,0
9/1/2022 1:30,111365,804615AD0,14225,807CCF610,4816.85,US Dollar,4816.85,US Dollar,Cheque,0
9/1/2022 1:49,111365,804615AD0,14225,807CCF610,1068.1,US Dollar,1068.1,US Dollar,Credit Card,0
9/1/2022 1:37,2208,804669030,4515,807CD7630,519.29,US Dollar,519.29,US Dollar,Cheque,0
9/1/2022 1:34,16457,8033659B0,13496,807CD8120,494.12,US Dollar,494.12,US Dollar,Cheque,0
9/1/2022 1:35,16457,8033659B0,13496,807CD8120,1647.53,US Dollar,1647.53,US Dollar,Credit Card,0
9/1/2022 1:54,310826,807CD5900,13255,807CD8640,5482.15,US Dollar,5482.15,US Dollar,ACH,0
9/1/2022 1:58,17438,807D17B50,17438,807D17B50,21124.53,US Dollar,21124.53,US Dollar,Reinvestment,0
9/1/2022 1:31,26669,802B5BE30,213620,807D18830,745.09,US Dollar,745.09,US Dollar,Cheque,0
9/1/2022 1:52,26669,802B5BE30,213620,807D18830,996.23,US Dollar,996.23,US Dollar,Credit Card,0
9/1/2022 1:34,26669,802B5BE30,213620,807D18830,38.36,US Dollar,38.36,US Dollar,ACH,0
9/1/2022 1:36,310304,807D2D7F0,215893,807D2C100,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 1:52,321062,807D368F0,321062,807D368F0,2178.47,US Dollar,2178.47,US Dollar,Reinvestment,0
9/1/2022 1:54,26074,807D884D0,26074,807D884D0,1103120.99,US Dollar,1103120.99,US Dollar,Reinvestment,0
9/1/2022 1:41,22456,807D8A210,22456,807D8A210,69974.79,US Dollar,69974.79,US Dollar,Reinvestment,0
9/1/2022 1:32,19624,807E2D3B0,19624,807E2D3B0,110150.27,US Dollar,110150.27,US Dollar,Reinvestment,0
9/1/2022 1:44,741,8046A7330,6643,807EAC0E0,303.58,US Dollar,303.58,US Dollar,Cheque,0
9/1/2022 1:38,25626,807EA9D90,25626,807EA9D90,110.91,US Dollar,110.91,US Dollar,Reinvestment,0
9/1/2022 1:52,70,10042B660,220032,807ECDB60,792.33,US Dollar,792.33,US Dollar,Cheque,0
9/1/2022 1:46,3358,8013CCB90,14370,807ED1680,272.6,US Dollar,272.6,US Dollar,Cheque,0
9/1/2022 1:49,3358,8013CCB90,14370,807ED1680,274.38,US Dollar,274.38,US Dollar,Cash,0
9/1/2022 1:39,216070,807EE6640,216070,807EE6640,4.12,US Dollar,4.12,US Dollar,Reinvestment,0
9/1/2022 1:37,70,10042B660,1601,807F6DD70,9023.17,US Dollar,9023.17,US Dollar,Cheque,0
9/1/2022 1:36,70,10042B660,1601,807F6DD70,27521.3,US Dollar,27521.3,US Dollar,Cash,0
9/1/2022 1:32,110840,807FAD810,110840,807FAD810,156495.21,US Dollar,156495.21,US Dollar,Reinvestment,0
9/1/2022 1:42,18379,807FBB220,18379,807FBB220,24.94,US Dollar,24.94,US Dollar,Reinvestment,0
9/1/2022 1:59,20462,807FBA440,115346,807FBA300,1546,US Dollar,1546,US Dollar,Cheque,0
9/1/2022 1:56,20462,807FBA440,20462,807FBA440,39.85,US Dollar,39.85,US Dollar,Reinvestment,0
9/1/2022 1:39,19827,807FBB8F0,19827,807FBB8F0,3145.58,US Dollar,3145.58,US Dollar,Reinvestment,0
9/1/2022 1:36,24419,802DCFF30,18820,807FC0500,1333.5,US Dollar,1333.5,US Dollar,Cheque,0
9/1/2022 1:53,24419,802DCFF30,18820,807FC0500,2909.21,US Dollar,2909.21,US Dollar,Credit Card,0
9/1/2022 1:40,718,800C894F0,217225,807FC4700,2688.23,US Dollar,2688.23,US Dollar,Cheque,0
9/1/2022 1:46,718,800C894F0,217225,807FC4700,1622.9,US Dollar,1622.9,US Dollar,Credit Card,0
9/1/2022 1:44,20,807FC1AF0,20,807FC1AF0,49477.46,US Dollar,49477.46,US Dollar,Reinvestment,0
9/1/2022 1:32,4928,807FC6250,4928,807FC6250,4.91,US Dollar,4.91,US Dollar,Reinvestment,0
9/1/2022 1:31,118364,808008180,118364,808008180,28788.94,US Dollar,28788.94,US Dollar,Reinvestment,0
9/1/2022 1:30,11081,80790EE00,718,80801FB20,206.85,US Dollar,206.85,US Dollar,Credit Card,0
9/1/2022 1:44,11081,80790EE00,718,80801FB20,192.9,US Dollar,192.9,US Dollar,Cash,0
9/1/2022 1:56,11081,80790EE00,718,80801FB20,45.71,US Dollar,45.71,US Dollar,ACH,0
9/1/2022 1:45,741,808036420,741,808036420,31.7,US Dollar,31.7,US Dollar,Reinvestment,0
9/1/2022 1:42,1313,8080366A0,1313,8080366A0,1070.26,US Dollar,1070.26,US Dollar,Reinvestment,0
9/1/2022 1:57,14449,808036020,14449,808036020,7.2,US Dollar,7.2,US Dollar,Reinvestment,0
9/1/2022 1:38,70,10042B660,27669,808038450,129.74,US Dollar,129.74,US Dollar,Cheque,0
9/1/2022 1:56,70,10042B660,27669,808038450,238.47,US Dollar,238.47,US Dollar,Credit Card,0
9/1/2022 1:44,1313,8033A07B0,211537,808039D60,584.36,US Dollar,584.36,US Dollar,Cheque,0
9/1/2022 1:33,1313,8033A07B0,211537,808039D60,85.81,US Dollar,85.81,US Dollar,Credit Card,0
9/1/2022 1:38,1313,8033A07B0,211537,808039D60,25.88,US Dollar,25.88,US Dollar,Wire,0
9/1/2022 1:54,5093,802AB1280,217474,8076DED30,858.04,US Dollar,858.04,US Dollar,Cheque,0
9/1/2022 1:56,5093,802AB1280,217474,8076DED30,5060.74,US Dollar,5060.74,US Dollar,Credit Card,0
9/1/2022 1:56,5093,802AB1280,217474,8076DED30,626.05,US Dollar,626.05,US Dollar,Cash,0
9/1/2022 1:36,5093,802AB1280,217474,8076DED30,204.29,US Dollar,204.29,US Dollar,ACH,0
9/1/2022 1:46,4518,8080488F0,4518,8080488F0,99038.86,US Dollar,99038.86,US Dollar,Reinvestment,0
9/1/2022 1:37,5898,8080277C0,5898,8080277C0,2314.52,US Dollar,2314.52,US Dollar,Reinvestment,0
9/1/2022 1:36,19729,808088C80,19729,808088C80,4.92,US Dollar,4.92,US Dollar,Reinvestment,0
9/1/2022 1:41,1046,807BED760,120075,808089A90,19067.41,US Dollar,19067.41,US Dollar,Cheque,0
9/1/2022 1:30,1046,807BED760,120075,808089A90,16184.24,US Dollar,16184.24,US Dollar,Credit Card,0
9/1/2022 1:49,1046,807BED760,120075,808089A90,25747.41,US Dollar,25747.41,US Dollar,ACH,0
9/1/2022 1:31,213799,80809E6E0,213799,80809E6E0,4.45,US Dollar,4.45,US Dollar,Reinvestment,0
9/1/2022 1:55,15139,8080A0300,15139,8080A0300,318.19,US Dollar,318.19,US Dollar,Reinvestment,0
9/1/2022 1:39,23629,80196DD40,25733,808173740,126.53,US Dollar,126.53,US Dollar,Cheque,0
9/1/2022 1:30,23629,80196DD40,25733,808173740,87.7,US Dollar,87.7,US Dollar,Credit Card,0
9/1/2022 1:58,23629,80196DD40,25733,808173740,25.49,US Dollar,25.49,US Dollar,Cash,0
9/1/2022 1:42,216743,808180280,216743,808180280,21.79,US Dollar,21.79,US Dollar,Reinvestment,0
9/1/2022 1:50,13496,808182B20,13496,808182B20,20.28,US Dollar,20.28,US Dollar,Reinvestment,0
9/1/2022 1:34,29595,805834110,15239,8081A0D50,4692.78,US Dollar,4692.78,US Dollar,Cheque,0
9/1/2022 1:52,29595,805834110,15239,8081A0D50,2633.14,US Dollar,2633.14,US Dollar,Credit Card,0
9/1/2022 1:31,22456,808228290,22456,808228290,18.21,US Dollar,18.21,US Dollar,Reinvestment,0
9/1/2022 1:47,220571,808233F70,220571,808233F70,94500.22,US Dollar,94500.22,US Dollar,Reinvestment,0
9/1/2022 1:40,34216,8082224F0,25733,8082125A0,3903.16,US Dollar,3903.16,US Dollar,ACH,0
9/1/2022 1:59,311841,808222900,311841,808222900,2808.99,US Dollar,2808.99,US Dollar,Reinvestment,0
9/1/2022 1:48,313320,808248D20,12773,808248AA0,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 1:40,70,10042B660,115346,80824D470,200573.86,US Dollar,200573.86,US Dollar,Cheque,0
9/1/2022 1:48,11,802E648F0,16018,808285DB0,104.56,US Dollar,104.56,US Dollar,Cheque,0
9/1/2022 1:48,11,802E648F0,16018,808285DB0,49.97,US Dollar,49.97,US Dollar,Credit Card,0
9/1/2022 1:36,70,10042B660,14745,808295740,13858.23,US Dollar,13858.23,US Dollar,Cheque,0
9/1/2022 1:54,70,10042B660,14745,808295740,4154.21,US Dollar,4154.21,US Dollar,Cash,0
9/1/2022 1:31,12773,8012138E0,218594,80829EC40,4646.83,US Dollar,4646.83,US Dollar,Cheque,0
9/1/2022 1:30,12773,8012138E0,218594,80829EC40,2109.66,US Dollar,2109.66,US Dollar,Credit Card,0
9/1/2022 1:38,22456,8028F1900,29595,8082A09C0,10959.98,US Dollar,10959.98,US Dollar,Cheque,0
9/1/2022 1:48,22456,8028F1900,29595,8082A09C0,5026.66,US Dollar,5026.66,US Dollar,Credit Card,0
9/1/2022 1:56,22456,8028F1900,29595,8082A09C0,2737.01,US Dollar,2737.01,US Dollar,Cash,0
9/1/2022 1:36,116534,806409270,116534,806409270,970.92,US Dollar,828.58,Euro,ACH,0
9/1/2022 1:36,116534,806409270,214515,8082AC870,970.92,US Dollar,970.92,US Dollar,Cheque,0
9/1/2022 1:37,116534,806409270,116534,806409270,611.09,US Dollar,521.5,Euro,ACH,0
9/1/2022 1:37,116534,806409270,214515,8082AC870,611.09,US Dollar,611.09,US Dollar,Credit Card,0
9/1/2022 1:31,4495,803C79820,120595,8082ACE70,6960.89,US Dollar,6960.89,US Dollar,Credit Card,0
9/1/2022 1:31,4495,803C79820,120595,8082ACE70,69755.62,US Dollar,69755.62,US Dollar,ACH,0
9/1/2022 1:48,70,10042B660,214859,8082B33C0,1148.87,US Dollar,1148.87,US Dollar,Cheque,0
9/1/2022 1:38,70,10042B660,214859,8082B33C0,1445.39,US Dollar,1445.39,US Dollar,Credit Card,0
9/1/2022 1:47,22677,801905D70,221973,8082F1B90,511.87,US Dollar,511.87,US Dollar,Cheque,0
9/1/2022 1:38,22677,801905D70,221973,8082F1B90,692.29,US Dollar,692.29,US Dollar,Credit Card,0
9/1/2022 1:31,70,10042B660,115346,8082FFF80,57.01,US Dollar,57.01,US Dollar,Cheque,0
9/1/2022 1:36,70,10042B660,115346,8082FFF80,16.24,US Dollar,16.24,US Dollar,Cash,0
9/1/2022 1:31,11032,800791AA0,1891,808304E40,2626.29,US Dollar,2626.29,US Dollar,Cheque,0
9/1/2022 1:43,11032,800791AA0,1891,808304E40,4449.64,US Dollar,4449.64,US Dollar,Credit Card,0
9/1/2022 1:42,217474,8083084F0,217474,8083084F0,161112.66,US Dollar,161112.66,US Dollar,Reinvestment,0
9/1/2022 1:31,1818,80830F410,2597,80830EB50,2517394,US Dollar,2517394,US Dollar,ACH,0
9/1/2022 1:40,1831,8005B1360,13058,808319820,166.11,US Dollar,166.11,US Dollar,Cheque,0
9/1/2022 1:40,1831,8005B1360,13058,808319820,49.64,US Dollar,49.64,US Dollar,Cash,0
9/1/2022 1:45,1887,8022002E0,211929,80831A6C0,85670.06,US Dollar,85670.06,US Dollar,Cheque,0
9/1/2022 1:50,310743,808301160,310743,808301160,11251.81,US Dollar,11251.81,US Dollar,Reinvestment,0
9/1/2022 1:40,27365,8083304A0,27365,8083304A0,1043.5,US Dollar,1043.5,US Dollar,Reinvestment,0
9/1/2022 1:52,6522,808335500,6522,808335500,7.21,US Dollar,7.21,US Dollar,Reinvestment,0
9/1/2022 1:46,17705,808349230,17705,808349230,20586.51,US Dollar,20586.51,US Dollar,Reinvestment,0
9/1/2022 1:45,14964,808355C00,14964,808355C00,421.15,US Dollar,421.15,US Dollar,Reinvestment,0
9/1/2022 1:51,7107,802AD3E10,25733,8083645A0,941.61,US Dollar,941.61,US Dollar,Cheque,0
9/1/2022 1:57,7107,802AD3E10,25733,8083645A0,1846.54,US Dollar,1846.54,US Dollar,Credit Card,0
9/1/2022 1:41,1924,8067C1D80,18270,808370CE0,670.25,US Dollar,670.25,US Dollar,Cheque,0
9/1/2022 1:38,1924,8067C1D80,18270,808370CE0,154.27,US Dollar,154.27,US Dollar,ACH,0
9/1/2022 1:39,12726,808368DE0,12726,808368DE0,4749.17,US Dollar,4749.17,US Dollar,Reinvestment,0
9/1/2022 1:52,215062,808378800,215062,808378800,7.27,US Dollar,7.27,US Dollar,Reinvestment,0
9/1/2022 1:46,17904,808379340,17904,808379340,1193668.26,US Dollar,1193668.26,US Dollar,Reinvestment,0
9/1/2022 1:46,212181,80520F750,119334,80838C870,83146.74,US Dollar,83146.74,US Dollar,Cheque,0
9/1/2022 1:43,212181,80520F750,119334,80838C870,21157.47,US Dollar,21157.47,US Dollar,Credit Card,0
9/1/2022 1:57,212181,80520F750,119334,80838C870,359330.1,US Dollar,359330.1,US Dollar,Cash,0
9/1/2022 1:46,212181,80520F750,119334,80838C870,357519.21,US Dollar,357519.21,US Dollar,ACH,0
9/1/2022 1:59,118381,80838D2C0,118381,80838D2C0,23.35,US Dollar,23.35,US Dollar,Reinvestment,0
9/1/2022 1:30,5893,80839B5E0,5893,80839B5E0,638112.78,US Dollar,638112.78,US Dollar,Reinvestment,0
9/1/2022 1:42,19827,80839F680,19827,80839F680,117966.06,US Dollar,117966.06,US Dollar,Reinvestment,0
9/1/2022 1:55,312006,8083A5B00,312006,8083A5B00,58894.45,US Dollar,58894.45,US Dollar,Reinvestment,0
9/1/2022 1:50,19662,804AAD030,217225,8083B1E10,98.23,US Dollar,98.23,US Dollar,Cheque,0
9/1/2022 1:42,19662,804AAD030,217225,8083B1E10,252.08,US Dollar,252.08,US Dollar,Credit Card,0
9/1/2022 1:31,22118,8083B1C20,220821,8083B2EA0,10629506.25,US Dollar,10629506.25,US Dollar,ACH,0
9/1/2022 1:32,27669,8083B6F20,27669,8083B6F20,14423.16,US Dollar,14423.16,US Dollar,Reinvestment,0
9/1/2022 1:42,118507,80840E1B0,118507,80840E1B0,212482.78,US Dollar,212482.78,US Dollar,Reinvestment,0
9/1/2022 1:41,220692,8084247B0,220692,8084247B0,421.1,US Dollar,421.1,US Dollar,Reinvestment,0
9/1/2022 1:58,214,8006276A0,27365,8084250A0,861.22,US Dollar,861.22,US Dollar,Cheque,0
9/1/2022 1:36,214,8006276A0,27365,8084250A0,1291,US Dollar,1291,US Dollar,Credit Card,0
9/1/2022 1:38,318160,80842AD00,318160,80842AD00,344.83,US Dollar,344.83,US Dollar,Reinvestment,0
9/1/2022 1:50,5866,802677200,25817,80842C560,24913.51,US Dollar,24913.51,US Dollar,Cheque,0
9/1/2022 1:47,5866,802677200,25817,80842C560,8809.59,US Dollar,8809.59,US Dollar,Credit Card,0
9/1/2022 1:48,22677,8084402E0,22677,8084402E0,2812.81,US Dollar,2812.81,US Dollar,Reinvestment,0
9/1/2022 1:59,20,801D26070,213288,808446B70,35809.55,US Dollar,35809.55,US Dollar,Cheque,0
9/1/2022 1:49,20,801D26070,213288,808446B70,71265.91,US Dollar,71265.91,US Dollar,Cash,0
9/1/2022 1:39,20,801D26070,213288,808446B70,8202.46,US Dollar,8202.46,US Dollar,ACH,0
9/1/2022 1:45,20,801D26070,213288,808446B70,210.89,US Dollar,210.89,US Dollar,Wire,0
9/1/2022 1:52,70,10042B660,12773,80846AB60,34402.31,US Dollar,34402.31,US Dollar,Cheque,0
9/1/2022 1:51,70,10042B660,12773,80846AB60,10073.22,US Dollar,10073.22,US Dollar,Cash,0
9/1/2022 1:53,2776,804CBE870,2310,80846EA20,3044.92,US Dollar,3044.92,US Dollar,Cheque,0
9/1/2022 1:48,2776,804CBE870,2310,80846EA20,3343.82,US Dollar,3343.82,US Dollar,Credit Card,0
9/1/2022 1:49,4965,80846DA40,4965,80846DA40,17344.47,US Dollar,17344.47,US Dollar,Reinvestment,0
9/1/2022 1:47,115440,8084A29D0,115440,8084A29D0,272.52,US Dollar,272.52,US Dollar,Reinvestment,0
9/1/2022 1:48,13058,805DC6140,213288,8084A3740,439.53,US Dollar,439.53,US Dollar,Cheque,0
9/1/2022 1:56,13058,805DC6140,213288,8084A3740,19.59,US Dollar,19.59,US Dollar,Credit Card,0
9/1/2022 1:33,13058,805DC6140,213288,8084A3740,19.91,US Dollar,19.91,US Dollar,ACH,0
9/1/2022 1:43,867,80569D960,5093,8084AA950,19431.54,US Dollar,19431.54,US Dollar,Cheque,0
9/1/2022 1:33,867,80569D960,5093,8084AA950,15126.78,US Dollar,15126.78,US Dollar,Credit Card,0
9/1/2022 1:36,867,80569D960,5093,8084AA950,134525.56,US Dollar,134525.56,US Dollar,ACH,0
9/1/2022 1:41,18723,8084A7CE0,18723,8084A7CE0,11584.3,US Dollar,11584.3,US Dollar,Reinvestment,0
9/1/2022 1:50,211000,8084BBE40,211000,8084BBE40,21.59,US Dollar,21.59,US Dollar,Reinvestment,0
9/1/2022 1:33,121999,80850C010,121999,80850C010,77.71,US Dollar,77.71,US Dollar,Reinvestment,0
9/1/2022 1:33,14370,80850CC50,14370,80850CC50,9.04,US Dollar,9.04,US Dollar,Reinvestment,0
9/1/2022 1:43,22025,808513FA0,22025,808513FA0,1828.41,US Dollar,1828.41,US Dollar,Reinvestment,0
9/1/2022 1:57,220436,808572840,220436,808572840,256026.59,US Dollar,256026.59,US Dollar,Reinvestment,0
9/1/2022 1:55,1601,80039E0A0,19827,80858BDD0,956.09,US Dollar,956.09,US Dollar,Cheque,0
9/1/2022 1:48,1601,80039E0A0,19827,80858BDD0,195.24,US Dollar,195.24,US Dollar,Credit Card,0
9/1/2022 1:31,1601,80039E0A0,19827,80858BDD0,387.68,US Dollar,387.68,US Dollar,ACH,0
9/1/2022 1:52,17099,808596EB0,17099,808596EB0,131898.07,US Dollar,131898.07,US Dollar,Reinvestment,0
9/1/2022 1:51,22217,8085A2FB0,22217,8085A2FB0,12.11,US Dollar,12.11,US Dollar,Reinvestment,0
9/1/2022 1:56,13932,8085BED80,13932,8085BED80,637.57,US Dollar,637.57,US Dollar,Reinvestment,0
9/1/2022 1:32,17215,8085C5790,17215,8085C5790,276.49,US Dollar,276.49,US Dollar,Reinvestment,0
9/1/2022 1:35,2408,803052A00,2408,803052A00,656.91,US Dollar,560.61,Euro,ACH,0
9/1/2022 1:35,2408,803052A00,20,8085CCA60,656.91,US Dollar,656.91,US Dollar,Cheque,0
9/1/2022 1:59,2408,803052A00,2408,803052A00,1467.31,US Dollar,1252.2,Euro,ACH,0
9/1/2022 1:59,2408,803052A00,20,8085CCA60,1467.31,US Dollar,1467.31,US Dollar,Credit Card,0
9/1/2022 1:35,14225,8085DCAF0,14225,8085DCAF0,750111,US Dollar,750111,US Dollar,Reinvestment,0
9/1/2022 1:53,12374,8085E3DB0,12374,8085E3DB0,1661.79,US Dollar,1661.79,US Dollar,Reinvestment,0
9/1/2022 1:39,10801,8050B7500,7049,8085ED270,2681.16,US Dollar,2681.16,US Dollar,Cheque,0
9/1/2022 1:52,1924,800ED1D20,3358,8085F3D60,2629.24,US Dollar,2629.24,US Dollar,Cheque,0
9/1/2022 1:32,1924,800ED1D20,3358,8085F3D60,2586.41,US Dollar,2586.41,US Dollar,Credit Card,0
9/1/2022 1:55,1887,8085FE270,1887,8085FE270,15.6,US Dollar,15.6,US Dollar,Reinvestment,0
9/1/2022 1:52,23527,8086041D0,23527,8086041D0,12.82,US Dollar,12.82,US Dollar,Reinvestment,0
9/1/2022 1:52,216070,8085F69C0,216070,8085F69C0,6.28,US Dollar,6.28,US Dollar,Reinvestment,0
9/1/2022 1:51,16457,804C82D30,217474,808617C90,54.24,US Dollar,54.24,US Dollar,Cheque,0
9/1/2022 1:34,16457,804C82D30,217474,808617C90,204.62,US Dollar,204.62,US Dollar,Credit Card,0
9/1/2022 1:54,2032,802FC2260,718,80863FE60,38066.03,US Dollar,38066.03,US Dollar,Cheque,0
9/1/2022 1:35,2032,802FC2260,718,80863FE60,4058,US Dollar,4058,US Dollar,Credit Card,0
9/1/2022 1:31,2032,802FC2260,718,80863FE60,17101.64,US Dollar,17101.64,US Dollar,ACH,0
9/1/2022 1:56,113261,808641400,113261,808641400,21.09,US Dollar,21.09,US Dollar,Reinvestment,0
9/1/2022 1:56,952,808648710,952,808648710,22.13,US Dollar,22.13,US Dollar,Reinvestment,0
9/1/2022 1:40,4563,80864DB80,4563,80864DB80,10122766.49,US Dollar,10122766.49,US Dollar,Reinvestment,0
9/1/2022 1:42,212105,808657470,212105,808657470,1609.45,US Dollar,1609.45,US Dollar,Reinvestment,0
9/1/2022 1:44,718,80859E740,718,80859E740,13.79,US Dollar,13.79,US Dollar,Reinvestment,0
9/1/2022 1:32,216070,80867B2F0,216070,80867B2F0,16.54,US Dollar,16.54,US Dollar,Reinvestment,0
9/1/2022 1:36,2670,8052546A0,122705,80869B570,4649.52,US Dollar,4649.52,US Dollar,Cheque,0
9/1/2022 1:54,2670,8052546A0,122705,80869B570,9885.58,US Dollar,9885.58,US Dollar,Credit Card,0
9/1/2022 1:57,2933,80868E720,2933,80868E720,9785,US Dollar,9785,US Dollar,Reinvestment,0
9/1/2022 1:33,0,801C249B0,215893,8086BD5A0,765.59,US Dollar,765.59,US Dollar,Cheque,0
9/1/2022 1:53,0,801C249B0,215893,8086BD5A0,222.24,US Dollar,222.24,US Dollar,Credit Card,0
9/1/2022 1:47,25445,80647CC90,26873,8086C78D0,162.38,US Dollar,162.38,US Dollar,Cheque,0
9/1/2022 1:47,25445,80647CC90,26873,8086C78D0,76.02,US Dollar,76.02,US Dollar,Cash,0
9/1/2022 1:59,25445,80647CC90,26873,8086C78D0,0.63,US Dollar,0.63,US Dollar,ACH,0
9/1/2022 1:36,3374,802C15D20,213799,8086D81C0,1152.15,US Dollar,1152.15,US Dollar,Cheque,0
9/1/2022 1:42,718,8017A44E0,13641,8086E4BC0,71487.71,US Dollar,71487.71,US Dollar,Cheque,0
9/1/2022 1:57,718,8017A44E0,13641,8086E4BC0,26425.46,US Dollar,26425.46,US Dollar,Credit Card,0
9/1/2022 1:55,718,8017A44E0,13641,8086E4BC0,6275.83,US Dollar,6275.83,US Dollar,ACH,0
9/1/2022 1:51,718,8017A44E0,13641,8086E4BC0,7781.43,US Dollar,7781.43,US Dollar,Wire,0
9/1/2022 1:41,117180,8086E60F0,25711,8086E1710,9342121,US Dollar,9342121,US Dollar,ACH,0
9/1/2022 1:57,4965,8086E2310,4965,8086E2310,3.59,US Dollar,3.59,US Dollar,Reinvestment,0
9/1/2022 1:33,21418,80133A680,4518,8086F2560,74818.43,US Dollar,74818.43,US Dollar,Cheque,0
9/1/2022 1:30,115566,8086F5A50,115566,8086F5A50,1636.55,US Dollar,1636.55,US Dollar,Reinvestment,0
9/1/2022 1:45,2776,808729FA0,2776,808729FA0,403884.15,US Dollar,403884.15,US Dollar,Reinvestment,0
9/1/2022 1:36,21418,8087163F0,21418,8087163F0,22.24,US Dollar,22.24,US Dollar,Reinvestment,0
9/1/2022 1:46,23294,80872ED80,23294,80872ED80,23.01,US Dollar,23.01,US Dollar,Reinvestment,0
9/1/2022 1:58,214515,80870A390,214515,80870A390,20273.87,US Dollar,20273.87,US Dollar,Reinvestment,0
9/1/2022 1:54,310368,80876BAE0,310368,80876BAE0,27216.03,US Dollar,27216.03,US Dollar,Reinvestment,0
9/1/2022 1:34,210566,808759670,210566,808759670,30208.17,US Dollar,30208.17,US Dollar,Reinvestment,0
9/1/2022 1:53,39715,80876F7B0,39715,80876F7B0,2135.87,US Dollar,2135.87,US Dollar,Reinvestment,0
9/1/2022 1:46,17211,80877B3D0,17211,80877B3D0,22.94,US Dollar,22.94,US Dollar,Reinvestment,0
9/1/2022 1:48,17211,804179A70,4563,80878D540,43799.39,US Dollar,43799.39,US Dollar,Cheque,0
9/1/2022 1:41,17211,804179A70,4563,80878D540,15056.37,US Dollar,15056.37,US Dollar,Cash,0
9/1/2022 1:37,119909,808795F30,119909,808795F30,12.03,US Dollar,12.03,US Dollar,Reinvestment,0
9/1/2022 1:52,111461,80877F060,111461,80877F060,4385550.97,US Dollar,4385550.97,US Dollar,Reinvestment,0
9/1/2022 1:32,18820,8087B3E30,18820,8087B3E30,19.62,US Dollar,19.62,US Dollar,Reinvestment,0
9/1/2022 1:30,23104,803A5D410,5754,80407AE50,8122.64,US Dollar,8122.64,US Dollar,Credit Card,0
9/1/2022 1:35,23104,803A5D410,5754,80407AE50,5069.05,US Dollar,5069.05,US Dollar,Cash,0
9/1/2022 1:50,23104,803A5D410,5754,80407AE50,7115.93,US Dollar,7115.93,US Dollar,Wire,0
9/1/2022 1:43,2310,80804A4D0,14370,808824820,19515.81,US Dollar,19515.81,US Dollar,Cheque,0
9/1/2022 1:45,2695,804D951F0,1601,808827DD0,39.57,US Dollar,39.57,US Dollar,Cheque,0
9/1/2022 1:52,2695,804D951F0,1601,808827DD0,103.94,US Dollar,103.94,US Dollar,ACH,0
9/1/2022 1:44,4563,80881DCF0,4563,80881DCF0,12.93,US Dollar,12.93,US Dollar,Reinvestment,0
9/1/2022 1:47,7107,80881EB30,7107,80881EB30,13.46,US Dollar,13.46,US Dollar,Reinvestment,0
9/1/2022 1:53,14449,806E19C70,122705,808844F70,571.37,US Dollar,571.37,US Dollar,Cheque,0
9/1/2022 1:52,14449,806E19C70,122705,808844F70,188.75,US Dollar,188.75,US Dollar,Credit Card,0
9/1/2022 1:31,544,801EA2CA0,220571,80888BC60,30068.45,US Dollar,30068.45,US Dollar,Cheque,0
9/1/2022 1:46,544,801EA2CA0,220571,80888BC60,66312.99,US Dollar,66312.99,US Dollar,Cash,0
9/1/2022 1:35,544,801EA2CA0,220571,80888BC60,28338.93,US Dollar,28338.93,US Dollar,ACH,0
9/1/2022 1:31,544,801EA2CA0,220571,80888BC60,10437.48,US Dollar,10437.48,US Dollar,Wire,0
9/1/2022 1:36,110536,8088C7750,110536,8088C7750,111243.85,US Dollar,111243.85,US Dollar,Reinvestment,0
9/1/2022 1:35,20,800584770,867,8088CF650,137.41,US Dollar,137.41,US Dollar,Cheque,0
9/1/2022 1:36,20,800584770,867,8088CF650,214.52,US Dollar,214.52,US Dollar,Credit Card,0
9/1/2022 1:58,1818,80899E6B0,1818,80899E6B0,17.91,US Dollar,17.91,US Dollar,Reinvestment,0
9/1/2022 1:51,1601,800807800,5754,8089B34F0,1894.9,US Dollar,1894.9,US Dollar,Cheque,0
9/1/2022 1:43,1601,800807800,5754,8089B34F0,3506.94,US Dollar,3506.94,US Dollar,Credit Card,0
9/1/2022 1:51,1601,800807800,5754,8089B34F0,51.55,US Dollar,51.55,US Dollar,Cash,0
9/1/2022 1:37,1601,800807800,5754,8089B34F0,1.88,US Dollar,1.88,US Dollar,Wire,0
9/1/2022 1:30,1046,800A0BE40,113261,808A32850,86.69,US Dollar,86.69,US Dollar,Cheque,0
9/1/2022 1:56,1046,800A0BE40,113261,808A32850,408.04,US Dollar,408.04,US Dollar,Cash,0
9/1/2022 1:48,70,10042B660,5093,808A4B990,4407.33,US Dollar,4407.33,US Dollar,Credit Card,0
9/1/2022 1:43,70,10042B660,5093,808A4B990,3823.85,US Dollar,3823.85,US Dollar,Cash,0
9/1/2022 1:45,213226,80521D3B0,718,808A51390,6321.65,US Dollar,6321.65,US Dollar,Cheque,0
9/1/2022 1:57,213226,80521D3B0,718,808A51390,164.46,US Dollar,164.46,US Dollar,Credit Card,0
